iterations,mean_reward,max_reward,total_loss,policy_loss,kl_loss,mean_diversity
566,0.9615636516483987,0.9924064613040442,0.0681946873664856,0.006095703691244125,0.06209898740053177,0.576941177521711
567,0.9594941072772911,0.9906145757816777,0.014073427766561508,-0.0532715879380703,0.0673450157046318,0.6127769370715466
568,0.9625411266097939,0.9927933893729762,0.1992773860692978,0.13592511415481567,0.06335227191448212,0.43676008902163294
569,0.9660553378975745,0.9900744329010557,0.09440718591213226,0.03009684756398201,0.06431033462285995,0.632539322977736
570,0.9637797294283716,0.9919368928226135,0.12695926427841187,0.06548020243644714,0.06147906556725502,0.6446514690646457
571,0.9608626213052398,0.9927747532674499,0.05640576407313347,-0.012936215847730637,0.0693419799208641,0.6724436560845506
572,0.9651949076607458,0.9941333659264202,0.021096915006637573,-0.07154791057109833,0.0926448255777359,0.6104457748655874
573,0.9633649119404021,0.9930571350573663,0.009930826723575592,-0.06681972742080688,0.07675055414438248,0.4759920464925237
574,0.9614720998622226,0.9945244544970487,0.06482920050621033,-0.02660452201962471,0.09143372625112534,0.597030158878675
575,0.9597593910464426,0.9939152413812705,0.11395995318889618,0.04064837843179703,0.07331157475709915,0.49216740258681324
576,0.9558046071941243,0.9883729200636456,0.22570231556892395,0.1553766131401062,0.07032570242881775,0.4327533791099157
577,0.9638452694652643,0.9991309203688479,0.27639827132225037,0.19192703068256378,0.08447124063968658,0.47455647409640933
578,0.9615400259301426,0.9944584231088792,0.10940052568912506,0.030265966430306435,0.07913456112146378,0.5700386655286702
579,0.9663253821131454,0.9907873057987099,0.008733250200748444,-0.06251665949821472,0.07124990969896317,0.6008331923800001
580,0.9587027043538426,0.993364080555745,-0.012535877525806427,-0.08331017196178436,0.07077429443597794,0.48337670802298344
581,0.9631372786575869,0.9976226373327918,-0.0008249580860137939,-0.07512438297271729,0.07429942488670349,0.6722270561311368
582,0.9612957507289743,0.9950936800258101,0.08303211629390717,0.011648464947938919,0.07138364762067795,0.6402299251937698
583,0.964907568381138,0.9942044048666273,0.023447688668966293,-0.05536120757460594,0.07880889624357224,0.5738332839602003
584,0.9653409606554958,0.9927898480502902,0.08687974512577057,-0.01424885168671608,0.10112859308719635,0.5013424211883357
585,0.9626265241505201,0.986654901516593,0.1402466595172882,0.06519989669322968,0.07504677027463913,0.44297147327188235
586,0.9637476320938875,0.9900771304703297,0.15272709727287292,0.07069342583417892,0.0820336788892746,0.5623378789472577
587,0.9695581513984639,0.9929456743344135,0.10597625374794006,0.02887045219540596,0.0771058052778244,0.5056018186513747
588,0.9691144880919337,0.9955913685118094,-0.0727723091840744,-0.15941351652145386,0.08664120733737946,0.6234314363143028
589,0.9631963305611898,0.9943725306920465,-0.010066427290439606,-0.08226925879716873,0.07220283150672913,0.5808370625736788
590,0.9692970245110283,0.9926450182967647,-0.10900527238845825,-0.19498008489608765,0.0859748125076294,0.5935921963463031
591,0.9677301285087512,0.9920322473436857,-0.11460550129413605,-0.21162506937980652,0.09701956808567047,0.6293048853094197
592,0.9656913523163488,0.9943530223595164,0.16587099432945251,0.08093079924583435,0.08494020253419876,0.5357478726990981
